Ano;Semestre;CNPJ AC;Administradora de consórcio;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2016;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;12;12;
2016;1º;27440684;CONTAUTO ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2016;1º;27440684;CONTAUTO ADMINISTRADORA DE CONSORCIOS LTDA;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;1;1;
2016;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Ausência de transparência nas relações contratuais;0;0;2;2;
2016;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;2;0;2;
2016;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de obrigações previstas em contratos;1;1;0;2;
2016;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de prazo de resposta a demanda;1;0;0;1;
2016;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Dificuldade na liberação ou substituição de bem;0;0;1;1;
2016;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas à liberação do crédito;0;5;0;5;
2016;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;1;0;0;1;
2016;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Outras irregularidades;0;1;0;1;
2016;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Prestação inadequada/insuficiente de informação;0;0;1;1;
2016;1º;05794450;DESTAQUE ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas à liberação do crédito;1;0;0;1;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Ausência de transparência nas relações contratuais;0;0;1;1;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;2;0;2;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de obrigações previstas em contratos;0;6;0;6;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de prazo de resposta a demanda;0;1;0;1;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de prazo para apresentação de resposta conclusiva pela Ouvidoria;0;1;0;1;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Dificuldade na liberação ou substituição de bem;0;0;2;2;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio, a demanda registrada contra ela;0;2;0;2;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;1;1;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas à liberação do crédito;1;15;0;16;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Prestação inadequada/insuficiente de informação;0;0;11;11;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Publicidade enganosa;0;0;3;3;
2016;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Ausência de transparência nas relações contratuais;0;0;10;10;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;22;0;22;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Descumprimento de obrigações previstas em contratos;0;7;0;7;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Descumprimento de prazo de resposta a demanda;0;7;0;7;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Dificuldade na liberação ou substituição de bem;0;0;2;2;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio, a demanda registrada contra ela;0;8;0;8;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;16;16;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Irregularidades relacionadas à liberação do crédito;0;27;0;27;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;6;0;6;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Não fornecimento, remessa ou divulgação de documentos obrigatórios;0;3;0;3;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Prestação inadequada/insuficiente de informação;0;0;53;53;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Publicidade enganosa;0;0;35;35;
2016;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;3;3;
2016;1º;91107581;FARROUPILHA ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2016;1º;91107581;FARROUPILHA ADMINISTRADORA DE CONSORCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio, a demanda registrada contra ela;1;0;0;1;
2016;1º;91107581;FARROUPILHA ADMINISTRADORA DE CONSORCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos obrigatórios;0;1;0;1;
2016;1º;91107581;FARROUPILHA ADMINISTRADORA DE CONSORCIOS LTDA;Prestação inadequada/insuficiente de informação;0;0;4;4;
2016;1º;00600262;FERRAZ ADMINISTRACAO E CONSORCIOS LTDA;Prestação inadequada/insuficiente de informação;0;0;1;1;
