Ano;Semestre;CNPJ AC;Administradora de consórcio;Índice;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;Quantidade de clientes – Consorciados;
2015;2º;49937055;GMAC ADMINISTRADORA DE CONSORCIOS LTDA; ;2;44;33;79;101220;
2015;2º;02798858;GOVESA ADMINISTRADORA DE CONSORCIOS LTDA; ;0;0;3;3;7696;
2015;2º;26228270;GROSCON ADMINISTRADORA DE CONSORCIOS LTDA; ;0;0;2;2;3357;
2015;2º;26253658;GUARAPIRANGA VEICULOS ADMINISTRADORA DE CONSORCIOS LTDA; ;0;0;1;1;4428;
2015;2º;03586655;H  ADMINISTRADORA DE CONSORCIOS LTDA; ;0;2;3;5;2567;
2015;2º;73516106;HS ADMINISTRADORA DE CONSORCIOS LTDA; ;0;1;4;5;39395;
2015;2º;60241809;HSBC  BRASIL  ADMINISTRADORA DE CONSORCIO LTDA;58,39;3;9;28;40;51376;
2015;2º;07970374;ITABENS ADMINISTRADORA DE CONSORCIOS LTDA; ;0;2;0;2;0;
2015;2º;00000776;ITAU ADMINISTRADORA DE CONSORCIOS LTDA;37,96;12;373;312;697;316062;
2015;2º;42421776;ITAU UNIBANCO VEICULOS ADMINISTRADORA DE CONSORCIOS LTDA;29,90;3;72;62;137;100313;
2015;2º;06181431;ITAUNA ADMINISTRADORA DE CONSORCIO LTDA; ;0;1;3;4;4874;
2015;2º;60250776;LUIZA ADMINISTRADORA DE CONSORCIOS LTDA; ;1;12;6;19;70495;
2015;2º;04250224;MAGGI ADMINISTRADORA DE CONSORCIOS LTDA; ;0;2;2;4;17248;
2015;2º;17249375;MAPFRE ADMINISTRADORA DE CONSORCIOS S A; ;1;3;6;10;1659;
2015;2º;45793395;MASSEY FERGUSON ADMINISTRADORA DE CONSORCIOS LTDA; ;0;1;3;4;23100;
2015;2º;71045363;MINASMAQUINAS ADMINISTRADORA DE CONSORCIOS LTDA; ;0;0;2;2;5916;
2015;2º;64479991;MINAUTO ADMINISTRADORA DE CONSORCIO LTDA; ;0;0;2;2;1173;
2015;2º;05126027;MOTOASA ADMINISTRADORA DE CONSORCIOS LTDA.; ;0;1;0;1;13612;
2015;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA; ;1;1;11;13;10525;
2015;2º;50533876;PANAMERICANO ADMINISTRADORA DE CONSORCIO LTDA; ;0;7;21;28;6498;
2015;2º;16551061;PONTA ADMINISTRADORA DE CONSORCIOS LTDA; ;0;11;5;16;29995;
2015;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSORCIOS LTDA; ;0;22;50;72;120368;
2015;2º;87433413;PORTOBENS ADMINISTRADORA DE CONSORCIOS LTDA; ;2;3;2;7;9994;
2015;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSORCIO LTDA; ;0;2;6;8;24146;
2015;2º;91108027;RANDON ADMINISTRADORA DE CONSORCIOS LTDA; ;0;1;4;5;52156;
2015;2º;66228966;REALIZA ADMINISTRADORA DE CONSORCIOS LTDA; ;0;10;48;58;12276;
2015;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA; ;0;1;9;10;43840;
2015;2º;62354055;REMAZA ADMINISTRADORA DE CONSORCIO LTDA; ;0;13;31;44;23688;
2015;2º;51855716;RODOBENS ADMINISTRADORA DE CONSORCIOS LTDA;46,80;5;33;44;82;106831;
2015;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSORCIO LTDA; ;1;10;17;28;12986;
2015;2º;96479258;SCANIA ADMINISTRADORA DE CONSORCIOS LTDA; ;0;4;0;4;26370;
2015;2º;76515071;SERVOPA ADMINISTRADORA DE CONSORCIOS LTDA; ;0;3;4;7;55700;
2015;2º;87945218;SIMPALA LANCADORA E ADMINISTRADORA DE CONSORCIOS LTDA; ;0;1;1;2;4005;
2015;2º;87852273;SINOSSERRA ADMINISTRADORA DE CONSORCIOS S A; ;0;0;3;3;6244;
2015;2º;87636643;SOCIEDADE ADMINISTRADORA DE CONSORCIOS LTDA; ;0;1;1;2;1180;
2015;2º;54708839;SPERTA ADMINISTRADORA DE CONSORCIO NACIONAL LTDA; ;0;0;1;1;33090;
2015;2º;87636635;SPONCHIADO ADMINISTRADORA DE CONSORCIOS LTDA; ;0;4;7;11;7371;
2015;2º;57723801;SUZUKI MOTOS ADMINISTRADORA DE CONSORCIO LTDA; ;0;5;5;10;22734;
2015;2º;53211488;TARRAF ADMINISTRADORA DE CONSORCIOS LTDA; ;0;3;0;3;13540;
2015;2º;59956185;TRADICAO ADMINISTRADORA DE CONSORCIO LTDA; ;0;1;5;6;10360;
2015;2º;60732997;UNIFISA ADMINISTRADORA NACIONAL DE CONSORCIOS LTDA; ;0;7;15;22;9164;
2015;2º;81269516;UNILANCE ADMINISTRADORA DE CONSORCIOS LTDA; ;0;7;13;20;15994;
2015;2º;56360266;VALTRA ADMINISTRADORA DE CONSORCIOS LTDA; ;0;2;1;3;13923;
2015;2º;74118381;VOLVO ADMINISTRADORA DE CONSORCIO LTDA; ;0;2;0;2;9764;
2015;2º;47458153;YAMAHA ADMINISTRADORA DE CONSORCIO LTDA; ;0;16;16;32;136033;
2015;2º;23367634;ZEMA ADMINISTRADORA DE CONSORCIO LTDA; ;1;8;18;27;9828;
