Ano;Semestre;CNPJ AC;Administradora de consórcio;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2015;1º;95783262;CARLESSI ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2015;1º;00266031;CICAL ADMINISTRADORA DE CONSORCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2015;1º;59129403;CNF   ADMINISTRADORA DE CONSORCIOS NACIONAL LTDA;Ausência de transparência nas relações contratuais;0;0;5;5;
2015;1º;59129403;CNF   ADMINISTRADORA DE CONSORCIOS NACIONAL LTDA;Cobrança irregular de tarifa pela emissão de boletos, carnês e assemelhados;0;1;0;1;
2015;1º;59129403;CNF   ADMINISTRADORA DE CONSORCIOS NACIONAL LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;2;0;2;
2015;1º;59129403;CNF   ADMINISTRADORA DE CONSORCIOS NACIONAL LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio, a demanda registrada contra ela;1;3;0;4;
2015;1º;59129403;CNF   ADMINISTRADORA DE CONSORCIOS NACIONAL LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;2;2;
2015;1º;59129403;CNF   ADMINISTRADORA DE CONSORCIOS NACIONAL LTDA;Irregularidades relacionadas à liberação do crédito;0;2;0;2;
2015;1º;59129403;CNF   ADMINISTRADORA DE CONSORCIOS NACIONAL LTDA;Prestação inadequada/insuficiente de informação;0;0;2;2;
2015;1º;59129403;CNF   ADMINISTRADORA DE CONSORCIOS NACIONAL LTDA;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2015;1º;59129403;CNF   ADMINISTRADORA DE CONSORCIOS NACIONAL LTDA;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;2;2;
2015;1º;62798475;CNK ADMINISTRADORA DE CONSORCIO LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;1;1;
2015;1º;62798475;CNK ADMINISTRADORA DE CONSORCIO LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2015;1º;62798475;CNK ADMINISTRADORA DE CONSORCIO LTDA;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;1;1;
2015;1º;27268770;COIMEX ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2015;1º;75770164;CONBR ADMINISTRADORA DE CONSORCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos obrigatórios;0;1;0;1;
2015;1º;07336852;CONBRAV   ADMINISTRADORA DE CONSORCIOS LTDA;Ausência de transparência nas relações contratuais;0;0;1;1;
2015;1º;07336852;CONBRAV   ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2015;1º;07336852;CONBRAV   ADMINISTRADORA DE CONSORCIOS LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;1;1;
2015;1º;81742223;CONSEG ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de prazo de resposta a demanda;0;1;0;1;
2015;1º;81742223;CONSEG ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;2;0;2;
2015;1º;81742223;CONSEG ADMINISTRADORA DE CONSORCIOS LTDA;Prestação inadequada/insuficiente de informação;0;0;1;1;
2015;1º;44196293;CONSHOP ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;2;0;2;
2015;1º;44196293;CONSHOP ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de prazo de resposta a demanda;0;1;0;1;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Ausência de transparência nas relações contratuais;0;0;39;39;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Cobrança irregular de tarifa pela emissão de boletos, carnês e assemelhados;0;1;0;1;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;16;0;16;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Descumprimento de obrigações previstas em contratos;0;4;0;4;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Descumprimento de prazo de resposta a demanda;0;4;0;4;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Descumprimento de prazo para apresentação de resposta conclusiva pela Ouvidoria;0;1;0;1;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio, a demanda registrada contra ela;1;4;0;5;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;73;73;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Irregularidades relacionadas à liberação do crédito;0;42;0;42;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;10;0;10;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Outras irregularidades;0;2;0;2;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Prestação inadequada/insuficiente de informação;0;0;19;19;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Publicidade enganosa;0;0;2;2;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Reclamações relacionadas a assuntos diversos;0;0;30;30;
2015;1º;47658539;CONSORCIO NACIONAL VOLKSWAGEN   ADMINISTRADORA DE CONSORCIO LTDA;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;11;11;
2015;1º;27440684;CONTAUTO ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2015;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de prazo para apresentação de resposta conclusiva pela Ouvidoria;0;1;0;1;
2015;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;1;1;
2015;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas à liberação do crédito;0;3;0;3;
2015;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2015;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Prestação inadequada/insuficiente de informação;0;0;2;2;
2015;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Publicidade enganosa;0;0;1;1;
2015;1º;58919903;CONVEF ADMINISTRADORA DE CONSORCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2015;1º;95790267;DIMAS ADMINISTRADORA DE CONSORCIOS LTDA;Prestação inadequada/insuficiente de informação;0;0;1;1;
2015;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Ausência de transparência nas relações contratuais;0;0;10;10;
2015;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;8;0;8;
2015;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de obrigações previstas em contratos;1;6;0;7;
2015;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;8;8;
2015;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas à liberação do crédito;0;22;0;22;
2015;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;2;0;2;
2015;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Outras irregularidades relacionadas à Ouvidoria;0;3;0;3;
2015;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Prestação inadequada/insuficiente de informação;0;0;22;22;
2015;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Publicidade enganosa;0;0;3;3;
2015;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;13;13;
2015;1º;59395061;DISAL ADMINISTRADORA DE CONSORCIOS LTDA;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;4;4;
2015;1º;01659838;DISBRAVE ADMINISTRADORA DE CONSORCIOS LTDA;Prestação inadequada/insuficiente de informação;0;0;1;1;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Ausência de transparência nas relações contratuais;0;0;6;6;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Descumprimento de cláusulas referentes à devolução de valores;1;3;0;4;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Descumprimento de obrigações previstas em contratos;0;2;0;2;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Descumprimento de prazo de resposta a demanda;0;3;0;3;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Descumprimento de prazo para apresentação de resposta conclusiva pela Ouvidoria;0;2;0;2;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio, a demanda registrada contra ela;1;6;0;7;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;14;14;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Irregularidades relacionadas à liberação do crédito;0;31;0;31;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Não divulgação de acesso telefônico gratuito da Ouvidoria;0;1;0;1;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Outras irregularidades relacionadas à Ouvidoria;0;2;0;2;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Prestação inadequada/insuficiente de informação;0;0;43;43;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Publicidade enganosa;0;0;49;49;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Reclamações relacionadas a assuntos diversos;0;0;23;23;
2015;1º;58113812;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;9;9;
2015;1º;91107581;FARROUPILHA ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;3;0;3;
